#Label: Total Execution Count
#Total: 0
#LineOp: sum
#ConcatOp: sum
#ContextOp: sum
#Description: Represents the number of execution of the code along the worst-case execution path.
1	00000540	28	[]
1	0000055c	16	[]
1	00000414	36	[FUN(00000540), CALL(00000558)]
9	0000051c	12	[FUN(00000540), CALL(00000558)]
0	00000528	4	[FUN(00000540), CALL(00000558)]
1	00000530	16	[FUN(00000540), CALL(00000558)]
9	00000438	20	[FUN(00000540), CALL(00000558)]
44	000004f4	16	[FUN(00000540), CALL(00000558)]
9	00000504	12	[FUN(00000540), CALL(00000558)]
8	00000510	12	[FUN(00000540), CALL(00000558)]
1	0000052c	4	[FUN(00000540), CALL(00000558)]
35	0000044c	52	[FUN(00000540), CALL(00000558)]
35	00000480	104	[FUN(00000540), CALL(00000558)]
35	000004e8	12	[FUN(00000540), CALL(00000558)]
